98:4019|568e2a9b-63a2-4f6e-a4a6-07e25a5fd503,('FSM', '6921267', '6927758', ('98:4019|568e2a9b-63a2-4f6e-a4a6-07e25a5fd503', 'uLTRA', '-', '3921', '4', '3', '0', 'NNC', 'GT-AG:GT-AG:GT-AG:AA-CA', '6921440-6922730:6922826-6923783:6924400-6924684:6926806-11840255', 'NA', '2L', '6921263', '11840455', '0'))
117:1424|032a1765-ccee-4d62-a3ff-42fac2ecf0fc,('FSM', '25175327', '25176713', ('117:1424|032a1765-ccee-4d62-a3ff-42fac2ecf0fc', 'uLTRA', '-', '1307', '0', '0', '0', 'NO_SPLICE', 'NA', 'NA', 'NA', '2R', '25175303', '25176617', '16'))
104:1484|9a480827-bdd4-4f39-ad30-3b880a23dc43,('FSM', '11221896', '11224946', ('104:1484|9a480827-bdd4-4f39-ad30-3b880a23dc43', 'uLTRA', '-', '1380', '6', '1', '0', 'NNC', 'GT-AG:GT-AA:AT-AT:TA-CT:CG-AG:CA-AC', '11221932-11222174:11222367-11222489:11222689-11222737:11222936-11223490:11223626-11223953:11224343-11224586', 'NA', '3R', '11221896', '11225041', '0'))
112:465|11689773-f0da-4c33-a257-066a0b792300,('FSM', '4402583', '4402951', ('112:465|11689773-f0da-4c33-a257-066a0b792300', 'uLTRA', '-', '353', '2', '1', '0', 'NNC', 'GT-AG:AA-CA', '4402747-4402807:4402928-4402980', 'NA', '3R', '4402576', '4403055', '16'))
106:531|48c3dd1f-c8e1-4f3f-b71b-94404092b91c,('FSM', '8041907', '8042842', ('106:531|48c3dd1f-c8e1-4f3f-b71b-94404092b91c', 'uLTRA', '-', '425', '3', '0', '0', 'NNC', 'AT-GT:GT-AG:AC-CA', '8042079-8042350:8042550-8042661:8042835-8043044', 'NA', '2L', '8041880', '8043074', '16'))
106:1369|0fba47d6-fe24-4629-bd0e-d043e1d49f6f,('FSM', '16102765', '16106491', ('106:1369|0fba47d6-fe24-4629-bd0e-d043e1d49f6f', 'uLTRA', '-', '1263', '5', '4', '0', 'NNC', 'GT-AG:GT-AG:GT-AG:GT-AG:AT-GG', '16102949-16103610:16103774-16105032:16105182-16105716:16105797-16105859:16106489-16815495', 'NA', '2R', '16102765', '16815680', '0'))
118:1698|fe397838-c0df-419c-8355-0fa9109acd90,('FSM', '5595890', '5601143', ('118:1698|fe397838-c0df-419c-8355-0fa9109acd90', 'uLTRA', '-', '1580', '8', '4', '0', 'NNC', 'GT-AG:GT-AG:GT-AG:GT-AG:CA-AG:GC-GT:AA-AC:AA-GT', '5596122-5596860:5597203-5597271:5597515-5597771:5597937-5598203:5598342-5598527:5598727-5599313:5599414-5599485:5599734-5601384', 'NA', '3R', '5595888', '5601507', '16'))
121:570|aa77f07f-d571-419b-a5e9-3001d8efd818,('FSM', '10897236', '10897811', ('121:570|aa77f07f-d571-419b-a5e9-3001d8efd818', 'uLTRA', '-', '449', '2', '1', '1', 'NIC', 'GT-AG:GT-AG', '10897417-10897471:10897587-11289067', 'NA', '2R', '10897236', '11289314', '16'))
91:1364|e17a0bc3-46a0-4327-8653-4591b4aa7622,('FSM', '2257527', '2258933', ('91:1364|e17a0bc3-46a0-4327-8653-4591b4aa7622', 'uLTRA', '-', '1273', '3', '2', '0', 'NNC', 'TG-AT:GT-AG:GT-AG', '2257623-2257642:2257802-2257871:2258517-2258579', 'NA', '3L', '2257527', '2258923', '0'))
107:1225|ca44980c-6c71-434d-90e4-448158850094,('FSM', '11991849', '11993149', ('107:1225|ca44980c-6c71-434d-90e4-448158850094', 'uLTRA', '-', '1118', '1', '0', '0', 'NNC', 'AT-AG', '11992869-11993074', 'NA', '3L', '11991852', '11993149', '16'))
101:692|43be5787-2cab-419d-a80e-a5765283e996,('FSM', '14625793', '14626607', ('101:692|43be5787-2cab-419d-a80e-a5765283e996', 'uLTRA', '-', '591', '2', '1', '0', 'NNC', 'GA-AG:GT-AG', '14625903-14626025:14626229-14626293', 'NA', '3R', '14625789', '14626605', '0'))
99:1000|0d3d0663-0397-492f-a1f4-7a12b7c81b61,('FSM', '211632', '212656', ('99:1000|0d3d0663-0397-492f-a1f4-7a12b7c81b61', 'uLTRA', '-', '901', '2', '0', '0', 'NNC', 'TA-AA:CT-TG', '211657-211679:212423-212488', 'NA', '3L', '211632', '212604', '16'))
76:1559|fb52bc3b-f14e-4625-95ca-817142ab183f,('FSM', '13759545', '13761172', ('76:1559|fb52bc3b-f14e-4625-95ca-817142ab183f', 'uLTRA', '-', '1483', '3', '2', '0', 'NNC', 'GT-AG:GT-AG:AA-TC', '13759806-13759868:13760251-13760323:13761167-14191020', 'NA', 'X', '13759545', '14191034', '0'))
111:937|61ff2802-c018-4ba9-8c64-deff32db8820,('FSM', '24968447', '24969538', ('111:937|61ff2802-c018-4ba9-8c64-deff32db8820', 'uLTRA', '-', '826', '3', '2', '0', 'NNC', 'GT-AG:GT-AG:AG-AT', '24969051-24969117:24969224-24969468:24969509-24969540', 'NA', '2R', '24968447', '24969612', '16'))
103:693|331b4bee-8cc3-442c-b5af-cd97e6f2001e,('FSM', '11357899', '11359137', ('103:693|331b4bee-8cc3-442c-b5af-cd97e6f2001e', 'uLTRA', '-', '590', '2', '2', '0', 'ISM', 'GT-AG:GT-AG', '11358271-11358335:11358424-11358957', 'NA', '2R', '11357901', '11359022', '16'))
107:2066|d80f197f-4a54-499e-9550-3e52140c2e79,('FSM', '18822654', '18828195', ('107:2066|d80f197f-4a54-499e-9550-3e52140c2e79', 'uLTRA', '-', '1959', '3', '2', '0', 'NNC', 'GT-AG:GT-AG:AT-GA', '18822842-18826337:18827258-18827355:18828188-20520772', 'NA', '3L', '18822654', '20520823', '0'))
100:667|ecb9a5c8-d5b8-403b-baa8-e2248a424e0e,('FSM', '24599102', '24599700', ('100:667|ecb9a5c8-d5b8-403b-baa8-e2248a424e0e', 'uLTRA', '-', '567', '2', '1', '0', 'NNC', 'GT-AG:TT-AG', '24599497-24599616:24599699-24599747', 'NA', '2R', '24599087', '24599793', '16'))
96:1628|670e35c4-89f3-469d-b133-d6a2f6b4cc17,('FSM', '18860378', '18862072', ('96:1628|670e35c4-89f3-469d-b133-d6a2f6b4cc17', 'uLTRA', '-', '1532', '3', '2', '0', 'NNC', 'TA-AC:GT-AG:GT-AG', '18858140-18860374:18861192-18861260:18861465-18861525', 'NA', '2R', '18858120', '18862072', '16'))
101:1516|bb32492a-50c2-4c91-9f70-a701dddeddc8,('FSM', '22027712', '22029458', ('101:1516|bb32492a-50c2-4c91-9f70-a701dddeddc8', 'uLTRA', '-', '1415', '2', '1', '0', 'NNC', 'GT-AG:GT-TG', '22027780-22028019:22029148-22029240', 'NA', '3R', '22027712', '22029440', '0'))
106:1263|80692621-e789-452a-8518-da106052ebc7,('FSM', '4641969', '4644633', ('106:1263|80692621-e789-452a-8518-da106052ebc7', 'uLTRA', '-', '1157', '1', '0', '0', 'NNC', 'AC-AG', '4642038-4643543', 'NA', '3R', '4641969', '4644635', '0'))
104:654|3128cad6-aa51-4071-b835-f035626c8d3e,('FSM', '8728481', '8729075', ('104:654|3128cad6-aa51-4071-b835-f035626c8d3e', 'uLTRA', '-', '550', '2', '1', '0', 'NNC', 'GT-AG:AA-TT', '8728538-8728609:8729066-9134405', 'NA', '3L', '8728481', '9134435', '0'))
107:647|f1e4d459-a381-4f12-8bc8-feecbcc7b621,('FSM', '16570189', '16571229', ('107:647|f1e4d459-a381-4f12-8bc8-feecbcc7b621', 'uLTRA', '-', '540', '3', '2', '0', 'NNC', 'GT-CG:GT-AG:GT-AG', '16570320-16570625:16570848-16570916:16571005-16571188', 'NA', '2R', '16570188', '16571231', '16'))
105:727|485b035a-bff6-4644-a8ff-ec06cf86c757,('FSM', '3466187', '3467325', ('105:727|485b035a-bff6-4644-a8ff-ec06cf86c757', 'uLTRA', '-', '622', '3', '2', '0', 'NNC', 'CA-AG:GT-AG:GT-AG', '3466312-3466315:3466416-3466786:3467062-3467132', 'NA', '2L', '3466184', '3467325', '0'))
98:1080|d18a2d8c-eec3-4826-8906-a32447fad1ea,('FSM', '18105736', '18116821', ('98:1080|d18a2d8c-eec3-4826-8906-a32447fad1ea', 'uLTRA', '-', '982', '6', '5', '1', 'NIC', 'GT-AG:GT-AG:GT-AG:GT-AG:GT-AG:GT-AG', '18106032-18106680:18106822-18106887:18106931-18109469:18109570-18113257:18113381-18114605:18114646-18116706', 'NA', 'X', '18105734', '18116825', '16'))
100:864|3a416f82-e812-4933-bbc0-b33055b52b52,('FSM', '21269210', '21270043', ('100:864|3a416f82-e812-4933-bbc0-b33055b52b52', 'uLTRA', '-', '764', '3', '2', '0', 'NNC', 'GT-AG:GT-AG:GG-GA', '21269684-21269744:21269894-21269950:21270075-21270224', 'NA', '3R', '21269208', '21270225', '16'))
94:4267|1c59f59a-f17d-44dc-b77a-a9c87b0b26fc,('FSM', '13264368', '13269214', ('94:4267|1c59f59a-f17d-44dc-b77a-a9c87b0b26fc', 'uLTRA', '-', '4173', '5', '4', '0', 'NNC', 'GT-AG:GT-AG:GT-AG:GT-AG:AA-AG', '13265300-13265734:13266319-13266387:13266732-13266787:13267765-13267832:13269210-15484530', 'NA', '3R', '13264368', '15484538', '0'))
105:683|8c98f785-2369-4967-8647-3ba5c49862bd,('FSM', '8339940', '8340999', ('105:683|8c98f785-2369-4967-8647-3ba5c49862bd', 'uLTRA', '-', '578', '2', '1', '0', 'NNC', 'GT-AG:CA-AG', '8340089-8340427:8340771-8340900', 'NA', '3R', '8339943', '8341000', '16'))
107:1176|ef89d357-c7a1-4291-b77e-14e0906c8522,('FSM', '8377036', '8378209', ('107:1176|ef89d357-c7a1-4291-b77e-14e0906c8522', 'uLTRA', '-', '1069', '4', '3', '0', 'NNC', 'GT-AG:GT-AG:GT-AG:AA-GA', '8377172-8377224:8377521-8377576:8377793-8377846:8378206-8378350', 'NA', '2L', '8377036', '8378355', '0'))
107:1031|6b1d9b69-d105-406e-8281-25b18ce39043,('FSM', '8901403', '8903134', ('107:1031|6b1d9b69-d105-406e-8281-25b18ce39043', 'uLTRA', '-', '924', '2', '0', '0', 'NNC', 'GT-AG:GT-GA', '8901431-8901487:8901687-8902439', 'NA', '2R', '8901431', '8903243', '0'))
109:1167|d64c4a8b-9ccd-4383-b58d-c9ac656c7de2,('FSM', '9969076', '9970697', ('109:1167|d64c4a8b-9ccd-4383-b58d-c9ac656c7de2', 'uLTRA', '-', '1058', '4', '4', '0', 'ISM', 'GT-AG:GT-AG:GT-AG:GT-AG', '9969235-9969460:9969552-9969740:9969854-9969918:9970207-9970271', 'NA', '2R', '9969076', '9970409', '0'))
111:731|93967148-d0a9-4a58-a043-237fc37573c9,('FSM', '10408353', '10410454', ('111:731|93967148-d0a9-4a58-a043-237fc37573c9', 'uLTRA', '-', '620', '2', '1', '0', 'NNC', 'GG-AG:GT-AG', '10408397-10409710:10410051-10410240', 'NA', '2L', '10408353', '10410454', '0'))
101:1256|fdf654b7-1700-41be-9432-dec04a83dd04,('FSM', '20575234', '20576942', ('101:1256|fdf654b7-1700-41be-9432-dec04a83dd04', 'uLTRA', '-', '1155', '2', '1', '0', 'NNC', 'GT-AG:GA-AG', '20575621-20576145:20576724-20576853', 'NA', '3R', '20575244', '20576942', '16'))
107:737|535e732c-0f51-4865-95d8-1cc4fd1d3b80,('FSM', '17546408', '17547459', ('107:737|535e732c-0f51-4865-95d8-1cc4fd1d3b80', 'uLTRA', '-', '630', '2', '1', '0', 'NNC', 'AC-GA:GT-AG', '17255240-17546405:17546986-17547408', 'NA', '2R', '17255227', '17547459', '16'))
103:528|a5b3ee05-659f-4bc0-93ae-a10b002f2d90,('FSM', '10049490', '10050061', ('103:528|a5b3ee05-659f-4bc0-93ae-a10b002f2d90', 'uLTRA', '-', '425', '1', '1', '0', 'ISM', 'GT-AG', '10049644-10049752', 'NA', '2R', '10049487', '10049905', '0'))
93:733|1cde94c3-36da-4c4d-b6cf-6e6fba13bc82,('FSM', '4227753', '4228550', ('93:733|1cde94c3-36da-4c4d-b6cf-6e6fba13bc82', 'uLTRA', '-', '640', '1', '0', '0', 'NNC', 'AA-AG', '4006606-4228011', 'NA', '2L', '4006537', '4228548', '0'))
94:369|fbddf97b-17bd-4342-afc3-df4d6e1ae576,('FSM', '13158776', '13159643', ('94:369|fbddf97b-17bd-4342-afc3-df4d6e1ae576', 'uLTRA', '-', '275', '1', '1', '0', 'ISM', 'GT-AG', '13159103-13159533', 'NA', '2R', '13159016', '13159646', '0'))
119:714|f41affd1-806f-4c3e-acdc-3d8c5c2ae655,('FSM', '10408362', '10410443', ('119:714|f41affd1-806f-4c3e-acdc-3d8c5c2ae655', 'uLTRA', '-', '595', '2', '1', '0', 'NNC', 'GG-AG:GT-AG', '10408397-10409710:10410051-10410240', 'NA', '2L', '10408360', '10410457', '0'))
97:1725|194fbf5e-8614-4d13-9d06-9b9c96c94fe8,('FSM', '7062224', '7063955', ('97:1725|194fbf5e-8614-4d13-9d06-9b9c96c94fe8', 'uLTRA', '-', '1628', '0', '0', '0', 'NO_SPLICE', 'NA', 'NA', 'NA', '3R', '7062206', '7063970', '0'))
103:401|87c61192-9319-418d-b3be-ebf6adfa3e10,('FSM', '17572332', '17572750', ('103:401|87c61192-9319-418d-b3be-ebf6adfa3e10', 'uLTRA', '-', '298', '2', '1', '0', 'NNC', 'GT-AG:AA-GT', '17572523-17572651:17572784-17572939', 'NA', '2R', '17572332', '17572940', '16'))
100:718|f04da604-8e01-4614-a9a0-da26ccb1e216,('FSM', '8339965', '8340997', ('100:718|f04da604-8e01-4614-a9a0-da26ccb1e216', 'uLTRA', '-', '618', '3', '2', '0', 'NNC', 'GT-AG:GT-AG:AA-TA', '8340089-8340427:8340771-8340912:8341043-8341186', 'NA', '3R', '8339943', '8341187', '16'))
86:716|8dd61ab4-50c1-46b7-92cc-a6dc6e82a3ea,('FSM', '10408358', '10410468', ('86:716|8dd61ab4-50c1-46b7-92cc-a6dc6e82a3ea', 'uLTRA', '-', '630', '2', '1', '0', 'NNC', 'GG-AG:GT-AG', '10408397-10409710:10410051-10410240', 'NA', '2L', '10408348', '10410457', '0'))
94:1618|59573299-c22d-405e-87bb-527bc195a41f,('FSM', '5787380', '5789421', ('94:1618|59573299-c22d-405e-87bb-527bc195a41f', 'uLTRA', '-', '1524', '4', '3', '0', 'NNC', 'GT-AG:GT-AG:GT-AG:TA-AA', '5788117-5788211:5788713-5788765:5788944-5789328:5789384-5789475', 'NA', '3R', '5787345', '5789603', '16'))
112:598|020c1be7-d2f1-478b-b091-45513e88435e,('FSM', '16286343', '16286987', ('112:598|020c1be7-d2f1-478b-b091-45513e88435e', 'uLTRA', '-', '486', '1', '1', '0', 'ISM', 'GT-AG', '16286612-16286675', 'NA', 'X', '16286564', '16286989', '0'))
101:1048|f09f777e-28f9-42af-8ed7-8614c8b9cf88,('FSM', '7899623', '7901338', ('101:1048|f09f777e-28f9-42af-8ed7-8614c8b9cf88', 'uLTRA', '-', '947', '3', '2', '0', 'NNC', 'GT-AG:GT-AG:CG-CG', '7900289-7900802:7901007-7901242:7901331-7901360', 'NA', 'X', '7899623', '7901399', '16'))
109:2329|fd6022ee-680f-4260-a7fe-12bf7fc46b16,('FSM', '18650713', '18653075', ('109:2329|fd6022ee-680f-4260-a7fe-12bf7fc46b16', 'uLTRA', '-', '2220', '2', '1', '0', 'NNC', 'CA-CC:GT-AG', '13830740-18650717:18652787-18652863', 'NA', 'X', '13830714', '18653075', '16'))
70:742|c6cb0953-c3da-4d55-8d80-85ba9087fc0e,('FSM', '19290141', '19290965', ('70:742|c6cb0953-c3da-4d55-8d80-85ba9087fc0e', 'uLTRA', '-', '672', '4', '2', '0', 'NNC', 'GT-AG:GT-AG:AA-AA:TC-CT', '19290225-19290385:19290456-19290517:19290962-19452304:19452503-19452702', 'NA', '2R', '19290113', '19452703', '0'))
99:608|4b1cd1b6-ca77-4007-88b2-0e3d955158f2,('FSM', '23548269', '23548883', ('99:608|4b1cd1b6-ca77-4007-88b2-0e3d955158f2', 'uLTRA', '-', '509', '1', '0', '0', 'NNC', 'GT-AG', '23548351-23548537', 'NA', '2R', '23548269', '23548880', '0'))
111:1024|e86629ff-47bb-4967-b710-ce50802202ec,('FSM', '10232517', '10234459', ('111:1024|e86629ff-47bb-4967-b710-ce50802202ec', 'uLTRA', '-', '913', '3', '2', '0', 'NNC', 'GT-AG:GT-AG:AA-AT', '10232659-10233480:10233561-10233756:10234450-10234515', 'NA', '2L', '10232517', '10234591', '0'))
104:284|bc2a2464-b582-4666-8dd4-6f9ed4495c48,('FSM', '8725552', '8725789', ('104:284|bc2a2464-b582-4666-8dd4-6f9ed4495c48', 'uLTRA', '-', '180', '0', '0', '0', 'NO_SPLICE', 'NA', 'NA', 'NA', '3L', '8725538', '8725795', '16'))
106:734|9ce955a8-6f65-4bb1-ae39-c232657bc144,('FSM', '13023369', '13024751', ('106:734|9ce955a8-6f65-4bb1-ae39-c232657bc144', 'uLTRA', '-', '628', '3', '0', '0', 'NNC', 'GT-TG:GT-GC:AA-AG', '13023393-13023406:13023605-13023757:13023892-13024395', 'NA', '3L', '13023369', '13024771', '0'))
105:878|4eecaf71-720d-43de-88b9-486840378dc3,('FSM', '9967332', '9968487', ('105:878|4eecaf71-720d-43de-88b9-486840378dc3', 'uLTRA', '-', '773', '3', '2', '0', 'NNC', 'GA-AG:GT-AG:GT-AG', '9967429-9967616:9967877-9967938:9968247-9968316', 'NA', '2L', '9967330', '9968492', '0'))
95:435|f9af8536-6755-4492-ab76-d59ec1976830,('FSM', '25246297', '25247469', ('95:435|f9af8536-6755-4492-ab76-d59ec1976830', 'uLTRA', '-', '340', '2', '1', '0', 'NNC', 'GT-AG:AA-AG', '25246381-25246447:25246667-25247422', 'NA', '3R', '25246293', '25247469', '16'))
108:761|4c650f8b-1a2d-4133-91b0-91d7ad6dc1c3,('FSM', '6741732', '6743150', ('108:761|4c650f8b-1a2d-4133-91b0-91d7ad6dc1c3', 'uLTRA', '-', '653', '1', '0', '0', 'NNC', 'CC-AG', '6742256-6743001', 'NA', 'X', '6741732', '6743176', '16'))
97:617|957cb3a5-b7e0-473d-b656-231105637e43,('FSM', '19740690', '19744300', ('97:617|957cb3a5-b7e0-473d-b656-231105637e43', 'uLTRA', '-', '520', '1', '0', '0', 'NNC', 'TA-AG', '19741165-19744231', 'NA', 'X', '19740685', '19744322', '16'))
89:773|0b87f8e4-682f-46b7-b66f-a5d6b7849136,('FSM', '30003655', '30004721', ('89:773|0b87f8e4-682f-46b7-b66f-a5d6b7849136', 'uLTRA', '-', '684', '4', '3', '0', 'NNC', 'TT-TT:GT-AG:GT-AG:GT-AG', '30003678-30003680:30003904-30003989:30004157-30004303:30004449-30004581', 'NA', '3R', '30003641', '30004700', '16'))
103:1387|8b33c934-8e1e-451d-9a08-8e28b8800f8c,('FSM', '23905220', '23907263', ('103:1387|8b33c934-8e1e-451d-9a08-8e28b8800f8c', 'uLTRA', '-', '1284', '6', '0', '0', 'NNC', 'GA-CA:AG-CT:TG-TT:CC-GG:AC-AA:TA-GA', '23905333-23905397:23905597-23905732:23905921-23905983:23906124-23906187:23906656-23906742:23906850-23907335', 'NA', '2R', '23905220', '23907391', '16'))
111:404|aa0987f4-5c34-4ad6-8b47-75362cf974f6,('FSM', '29715070', '29715375', ('111:404|aa0987f4-5c34-4ad6-8b47-75362cf974f6', 'uLTRA', '-', '293', '1', '0', '0', 'NNC', 'GT-TT', '29715204-29715243', 'NA', '3R', '29715070', '29715375', '16'))
97:828|662a69e4-cdd4-4fce-8acc-52af710d01ed,('FSM', '23759627', '23760573', ('97:828|662a69e4-cdd4-4fce-8acc-52af710d01ed', 'uLTRA', '-', '731', '3', '2', '0', 'NNC', 'GT-TT:GT-AG:GT-AG', '23759806-23759984:23760172-23760244:23760360-23760451', 'NA', '3R', '23759627', '23760573', '16'))
103:439|630233ce-9382-462a-ad84-9ef66250ada8,('FSM', '21293772', '21294410', ('103:439|630233ce-9382-462a-ad84-9ef66250ada8', 'uLTRA', '-', '336', '3', '2', '0', 'NNC', 'CA-AG:GT-AG:GT-AG', '21293846-21293849:21293874-21294053:21294161-21294230', 'NA', '2R', '21293768', '21294405', '0'))
104:767|6a91aa36-0de0-4a65-b521-374761699b47,('FSM', '3223400', '3224659', ('104:767|6a91aa36-0de0-4a65-b521-374761699b47', 'uLTRA', '-', '663', '3', '2', '0', 'NNC', 'GT-AG:GT-AG:AA-AT', '3223526-3223769:3223927-3224313:3224650-3224662', 'NA', '3L', '3223386', '3224681', '0'))
101:927|a8516ac5-c3a9-4be5-9ef1-349efb830d5b,('FSM', '6741568', '6743150', ('101:927|a8516ac5-c3a9-4be5-9ef1-349efb830d5b', 'uLTRA', '-', '826', '2', '1', '0', 'NNC', 'GT-AG:AT-AG', '6742256-6743057:6743148-6743295', 'NA', 'X', '6741536', '6743316', '16'))
104:666|6bf78030-ea32-4f3c-9e5c-7419eaaa7c9a,('FSM', '6232460', '6233408', ('104:666|6bf78030-ea32-4f3c-9e5c-7419eaaa7c9a', 'uLTRA', '-', '562', '3', '2', '0', 'NNC', 'GT-AG:GT-AG:CA-AG', '6232772-6232836:6232990-6233299:6233381-6233471', 'NA', '3L', '6232468', '6233588', '16'))
94:1385|c3f30e04-826c-4ec0-a7a3-10fd446aec3b,('FSM', '8481839', '8483355', ('94:1385|c3f30e04-826c-4ec0-a7a3-10fd446aec3b', 'uLTRA', '-', '1291', '3', '1', '0', 'NNC', 'GT-AG:AA-AC:GT-CT', '8481958-8482184:8483311-9121773:9121972-10347794', 'NA', 'X', '8481839', '10347795', '0'))
108:707|2c37cdb9-da48-4086-9b48-2a6b688db365,('FSM', '3466211', '3467323', ('108:707|2c37cdb9-da48-4086-9b48-2a6b688db365', 'uLTRA', '-', '599', '3', '2', '0', 'NNC', 'CA-AG:GT-AG:GT-AG', '3466312-3466315:3466416-3466786:3467062-3467132', 'NA', '2L', '3466210', '3467334', '0'))
106:463|6542a82e-d569-4f05-8ff0-71c386335eea,('FSM', '25246279', '25247469', ('106:463|6542a82e-d569-4f05-8ff0-71c386335eea', 'uLTRA', '-', '357', '2', '1', '0', 'NNC', 'GT-AG:AA-AG', '25246381-25246447:25246667-25247422', 'NA', '3R', '25246265', '25247469', '16'))
105:453|17afc10c-ee7f-46d7-ac2b-0de144c314dc,('FSM', '21293772', '21294408', ('105:453|17afc10c-ee7f-46d7-ac2b-0de144c314dc', 'uLTRA', '-', '348', '3', '2', '0', 'NNC', 'CA-AG:GT-AG:GT-AG', '21293846-21293849:21293874-21294053:21294161-21294230', 'NA', '2R', '21293772', '21294405', '0'))
107:536|68adcbd8-76a7-47d8-a75c-4bce06333604,('FSM', '8041944', '8042851', ('107:536|68adcbd8-76a7-47d8-a75c-4bce06333604', 'uLTRA', '-', '429', '2', '1', '0', 'NNC', 'GT-GT:GT-AG', '8042079-8042439:8042613-8042822', 'NA', '2L', '8041944', '8042851', '16'))
82:808|2b33b20c-a045-40ae-b1b0-8f1d0f80f407,('FSM', '21269211', '21270026', ('82:808|2b33b20c-a045-40ae-b1b0-8f1d0f80f407', 'uLTRA', '-', '726', '3', '2', '0', 'NNC', 'GT-AG:GT-AG:GG-GA', '21269684-21269744:21269894-21269950:21270075-21270224', 'NA', '3R', '21269208', '21270225', '16'))
102:709|8defbe96-22bc-44e8-a3cd-4af2a61fe5f2,('FSM', '10408357', '10410468', ('102:709|8defbe96-22bc-44e8-a3cd-4af2a61fe5f2', 'uLTRA', '-', '607', '2', '1', '0', 'NNC', 'GG-AG:GT-AG', '10408397-10409710:10410051-10410240', 'NA', '2L', '10408356', '10410457', '0'))
106:2255|4bde8167-382d-49f4-af88-44fbd0655096,('FSM', '12121272', '12125129', ('106:2255|4bde8167-382d-49f4-af88-44fbd0655096', 'uLTRA', '-', '2149', '4', '3', '0', 'NNC', 'AA-CA:GT-AG:GT-AG:GT-AG', '12121385-12121679:12122154-12122675:12122773-12122836:12123574-12124711', 'NA', '3L', '12121272', '12125143', '16'))
108:695|e9b70bad-5f1b-471e-818a-f8c37f8f0401,('FSM', '15138593', '15139363', ('108:695|e9b70bad-5f1b-471e-818a-f8c37f8f0401', 'uLTRA', '-', '587', '3', '2', '0', 'NNC', 'TA-TG:GT-AG:GT-AG', '14786411-15138600:15138913-15138978:15139114-15139251', 'NA', 'X', '14786398', '15139363', '16'))
109:538|97372e36-29dc-4be2-bf22-0236d0de2876,('FSM', '17425497', '17426285', ('109:538|97372e36-29dc-4be2-bf22-0236d0de2876', 'uLTRA', '-', '429', '4', '3', '0', 'NNC', 'GT-AG:GT-AG:GT-AG:AA-TG', '17425517-17425578:17425640-17425909:17426079-17426138:17426282-17426478', 'NA', '3L', '17425482', '17426488', '0'))
90:688|8d3b4876-e5ce-44b6-8e28-14d138d4eb47,('FSM', '10408357', '10410453', ('90:688|8d3b4876-e5ce-44b6-8e28-14d138d4eb47', 'uLTRA', '-', '598', '2', '1', '0', 'NNC', 'GG-AG:GT-AG', '10408397-10409710:10410051-10410240', 'NA', '2L', '10408357', '10410453', '0'))
103:870|dc79700d-3f10-407c-9e87-793f0e64b831,('FSM', '6741616', '6743144', ('103:870|dc79700d-3f10-407c-9e87-793f0e64b831', 'uLTRA', '-', '767', '2', '1', '0', 'NNC', 'GT-AG:AT-AG', '6742256-6743057:6743148-6743295', 'NA', 'X', '6741618', '6743316', '16'))
119:1197|f1056398-1bf7-4e11-b3a7-cd7123a4cd28,('FSM', '762567', '765122', ('119:1197|f1056398-1bf7-4e11-b3a7-cd7123a4cd28', 'uLTRA', '-', '1078', '2', '1', '0', 'NNC', 'GT-AG:CT-AG', '762991-764301:764922-765088', 'NA', 'X', '762548', '765125', '16'))
105:730|b27928eb-0706-4cb7-80f4-7eca8e300a48,('FSM', '10408357', '10410454', ('105:730|b27928eb-0706-4cb7-80f4-7eca8e300a48', 'uLTRA', '-', '625', '2', '1', '0', 'NNC', 'GG-AG:GT-AG', '10408397-10409710:10410051-10410240', 'NA', '2L', '10408357', '10410457', '0'))
100:846|4d8acbfa-83aa-402c-b597-430ed65050d2,('FSM', '12199017', '12200804', ('100:846|4d8acbfa-83aa-402c-b597-430ed65050d2', 'uLTRA', '-', '746', '5', '0', '0', 'NNC', 'CT-AA:AC-TA:GC-CA:AC-GT:CA-TT', '12199054-12199125:12199324-12199454:12199731-12199975:12200181-12200257:12200383-12200916', 'NA', '2R', '12199054', '12200946', '16'))
114:1168|5864a5ea-725b-4efb-a398-8c4eb5650b07,('FSM', '10099721', '10107716', ('114:1168|5864a5ea-725b-4efb-a398-8c4eb5650b07', 'uLTRA', '-', '1054', '6', '5', '0', 'NNC', 'GT-AG:GT-AG:GT-AG:GT-AG:GT-AG:GT-AG', '10099790-10104255:10104409-10104716:10104830-10104940:10105067-10105701:10105825-10106288:10106452-10107466', 'NA', '2R', '10099721', '10107696', '0'))
108:826|320fa08d-09f1-4ff2-9236-c0bc7fc929c5,('FSM', '19740533', '19744290', ('108:826|320fa08d-09f1-4ff2-9236-c0bc7fc929c5', 'uLTRA', '-', '718', '1', '0', '0', 'NNC', 'TA-AG', '19741165-19744231', 'NA', 'X', '19740536', '19744300', '16'))
108:416|29682a99-b8f6-44a9-b5d4-f1b765ae7a47,('FSM', '21293773', '21294405', ('108:416|29682a99-b8f6-44a9-b5d4-f1b765ae7a47', 'uLTRA', '-', '308', '3', '2', '0', 'NNC', 'CA-AG:GT-AG:GT-AG', '21293846-21293849:21293874-21294053:21294161-21294230', 'NA', '2R', '21293751', '21294405', '0'))
